section,row,Line,SERP,TREE,ID notes,Use this tree,site,acc,tree num,week 1,week 2,week 3,week 4,Week 5,Week 6,Week 7,week 8,week 9,week 10,Notes,day
Ch-N,J,32,32,RED-523-4,,RED-523-4,RED,523,4,0,0,0,0,0,0,,4,5,,,Tuesday
Ch-N,J,33,33,MOH-412-2,,MOH-412-2,MOH,412,2,0,0,0,0,1,2,,4,4,5,,Tuesday
Ch-N,J,34,34,MOH-409-7,,MOH-409-7,MOH,409,7,0,0,0,0,1,4,,5,5,,,Tuesday
Ch-N,J,35,35,CR6-136-4,,CR6-136-4,CR6,136,4,0,0,0,0,2,3,,4,5,,,Tuesday
Ch-N,J,36,36,CR6-134-11,,CR6-134-11,CR6,134,11,0,0,0,0,1,3,,5,5,,,Tuesday
Ch-N,J,37,37,ANG-15-7,,ANG-15-7,ANG,15,7,0,0,0,0,3,4,,5,5,,,Tuesday
Ch-N,J,38,38,YORK-669-4,no tag,YORK-669-4,YORK,669,4,0,0,0,0,1,3,,5,5,,3/9- P,Tuesday
Ch-N,J,39,39,YORK-668-13,,YORK-668-13,YORK,668,13,0,0,0,0,0,0,,4,,,3/30- can't see,Tuesday
Ch-N,J,40,40,DIA-179-12,,DIA-179-12,DIA,179,12,0,0,0,0,0,0,,4,4,,,Tuesday
Ch-N,J,41,41,DIA-184-8,,DIA-184-8,DIA,184,8,0,0,0,0,0,0,,3,,,3/30- can't see,Tuesday
Ch-N,J,42,42,MCK-389-5,,MCK-389-5,MCK,389,5,0,0,0,0,2,2,,5,5,,3/2- P,Tuesday
Ch-N,J,43,43,MCK-388-1,,MCK-388-1,MCK,388,1,0,0,0,0,2,2,,5,5,,3/2- P,Tuesday
Ch-N,J,44,44,PT-491-16,,PT-491-16,PT,491,16,0,0,0,2,4,5,,5,5,,3/2- P,Tuesday
Ch-N,J,45,45,PT-489-11,,PT-489-11,PT,489,11,0,0,0,0,0,0,,4,4,,,Tuesday
Ch-N,J,46,46,FT-217-10,,FT-217-10,FT,217,10,0,0,0,1,1,3,,5,,,3/30- can't see,Tuesday
Ch-N,J,47,47,FT-214-11,,FT-214-11,FT,214,11,0,0,0,0,1,2,,5,5,,,Tuesday
Ch-N,J,48,48,WIL-648-5,,WIL-648-5,WIL,648,5,0,0,0,0,0,1,,4,5,,,Tuesday
Ch-N,J,49,49,COE-261-10,,COE-261-10,COE,261,10,0,0,0,0,0,2,,5,5,,,Tuesday
Ch-N,J,50,50,COE-256-11,,COE-256-11,COE,256,11,0,0,0,0,1,2,,5,5,,,Tuesday
Ch-N,J,51,51,COE-260-1,,COE-260-1,COE,260,1,0,0,0,0,0,1,,5,5,,,Tuesday
Ch-N,J,52,52,COE-255-6,no tag,COE-255-6,COE,255,6,0,0,0,0,1,1,,5,5,,,Tuesday
Ch-N,J,53,53,BORDER,73-11,73-11,,73,11,0,0,0,0,1,1,,4,5,,,Tuesday
Ch-N,K,53,1,BORDER,74-8,74-8,,74,8,0,0,0,0,1,2,,5,5,,,Tuesday
Ch-N,K,52,2,HUA-280-4,,HUA-280-4,HUA,280,4,0,0,0,0,4,5,,5,5,,,Tuesday
Ch-N,K,51,3,HUA-279-10,,HUA-279-10,HUA,279,10,0,0,0,0,0,0,,5,5,,,Tuesday
Ch-N,K,50,4,HUA-277-6,,HUA-277-6,HUA,277,6,0,0,0,0,0,0,,2,5,,,Tuesday
Ch-N,K,49,5,HUA-278-10,,HUA-278-10,HUA,278,10,0,0,0,0,0,2,,5,5,,,Tuesday
Ch-N,K,48,6,WIL-649-6,,WIL-649-6,WIL,649,6,0,0,0,0,2,3,,5,5,,,Tuesday
Ch-N,K,47,7,FT-215-6,,FT-215-6,FT,215,6,0,0,0,0,0,2,,5,5,,,Tuesday
Ch-N,K,46,8,FT-219-5,,FT-219-5,FT,219,5,0,0,0,0,0,2,,5,5,,,Tuesday
Ch-N,K,45,9,PT-486-2,,PT-486-2,PT,486,2,0,0,0,0,2,2,,5,5,,,Tuesday
Ch-N,K,44,10,PT-488-8,,PT-488-8,PT,488,8,0,0,0,3,3,4,,5,5,,,Tuesday
Ch-N,K,43,11,MCK-385-7,,MCK-385-7,MCK,385,7,0,0,0,0,0,2,,5,5,,,Tuesday
Ch-N,K,42,12,MCK-390-10,,MCK-390-10,MCK,390,10,0,0,0,0,0,1,,5,5,,,Tuesday
Ch-N,K,41,13,DIA-181-4,,DIA-181-4,DIA,181,4,0,0,0,0,0,0,,4,4,,,Tuesday
Ch-N,K,40,14,DIA-182-2,,DIA-182-2,DIA,182,2,0,0,0,0,0,1,,4,,,3/30- can't see,Tuesday
Ch-N,K,39,15,YORK-666-5,,YORK-666-5,YORK,666,5,0,0,0,0,3,3,,5,5,,3/2-p,Tuesday
Ch-N,K,38,16,YORK-667-11,,YORK-667-11,YORK,667,11,0,0,0,0,0,0,,5,5,,,Tuesday
Ch-N,K,37,17,ANG-9-3,,ANG-9-3,ANG,9,3,0,0,0,0,1,3,,4,4,,,Tuesday
Ch-N,K,36,18,CR6-132-4,,CR6-132-4,CR6,132,4,0,0,0,0,0,2,,5,5,,,Tuesday
Ch-N,K,35,19,CR6-135-2,,CR6-135-2,CR6,135,2,0,0,0,0,0,1,,4,5,,,Tuesday
Ch-N,K,34,20,MOH-413-7,no tag,MOH-413-7,MOH,413,7,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,K,33,21,MOH-415-10,,MOH-415-10,MOH,415,10,0,0,0,0,1,2,,4,,,3/2-P,Tuesday
Ch-N,K,32,22,RED-525-14,,RED-525-14,RED,525,14,0,0,0,0,0,1,,4,,,,Tuesday
Ch-N,K,31,23,RED-526-6,,RED-526-6,RED,526,6,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,K,30,24,CR9-138-9,,CR9-138-9,CR9,138,9,0,0,0,0,1,3,,4,,,,Tuesday
Ch-N,K,29,25,CR9-137-4,,CR9-137-4,CR9,137,4,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,K,28,26,WHR-634-3,,WHR-634-3,WHR,634,3,0,0,2,3,4,4,,4,,,,Tuesday
Ch-N,K,27,27,WHR-636-15,,WHR-636-15,WHR,636,15,0,0,0,0,3,4,,5,,,,Tuesday
Ch-N,K,26,28,LAY-322-3,,LAY-322-3,LAY,322,3,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,K,25,29,LAY-325-3,,LAY-325-3,LAY,325,3,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,K,24,30,CHW-82-10,,CHW-82-10,CHW,82,10,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,K,23,31,CHW-78-3,,CHW-78-3,CHW,78,3,0,0,0,1,3,3,,4,,,3/9-P,Tuesday
Ch-N,K,22,32,HEA-253-11,,HEA-253-11,HEA,253,11,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,K,21,33,HEA-249-5,,HEA-249-5,HEA,249,5,0,0,0,0,0,1,,4,,,,Tuesday
Ch-N,K,20,34,ALH-3-16,,ALH-3-16,ALH,3,16,0,0,0,0,1,3,,5,,,,Tuesday
Ch-N,K,19,35,ALH-5-12,,ALH-5-12,ALH,5,12,0,0,0,0,1,2,,4,,,,Tuesday
Ch-N,K,18,36,ION-290-13,,ION-290-13,ION,290,13,0,0,0,0,0,1,,4,,5,,Tuesday
Ch-N,K,17,37,HAT-224-12,,HAT-224-12,HAT,224,12,0,0,0,0,1,2,,5,,,,Tuesday
Ch-N,K,16,38,HAT-223-8,,HAT-223-8,HAT,223,8,0,0,0,1,3,4,,4,,5,,Tuesday
Ch-N,K,15,39,COA-108-14,,COA-108-14,COA,108,14,0,0,0,0,2,3,,4,,5,,Tuesday
Ch-N,K,14,40,COA-107-10,,COA-107-10,COA,107,10,0,0,0,1,4,5,,5,,,,Tuesday
Ch-N,K,13,41,ROV-549-6,,ROV-549-6,ROV,549,6,0,0,0,0,1,3,,4,,5,,Tuesday
Ch-N,K,12,42,ROV-552-2,,ROV-552-2,ROV,552,2,0,0,0,0,1,2,,5,,,,Tuesday
Ch-N,K,11,43,RDD-535-12,,RDD-535-12,RDD,535,12,0,0,0,4,5,5,,5,,,,Tuesday
Ch-N,K,10,44,RDD-534-10,,RDD-534-10,RDD,534,10,0,0,0,0,0,2,,5,,,,Tuesday
Ch-N,K,9,45,BLU-35-16,,BLU-35-16,BLU,35,16,0,0,0,0,0,3,,5,,,3/9-P,Tuesday
Ch-N,K,8,46,BLU-42-11,,BLU-42-11,BLU,42,11,0,0,0,0,0,0,,4,,5,,Tuesday
Ch-N,K,7,47,COE-256-10,,COE-256-10,COE,256,10,0,0,0,0,1,2,,4,,5,,Tuesday
Ch-N,K,6,48,COE-261-7,,COE-261-7,COE,261,7,0,0,0,0,2,4,,5,,,,Tuesday
Ch-N,K,5,49,TAC-614-3,,TAC-614-3,TAC,614,3,0,0,0,0,0,0,,5,,,,Tuesday
Ch-N,K,4,50,TAC-610-1,,TAC-610-1,TAC,610,1,0,0,0,0,0,0,,5,,,,Tuesday
Ch-N,K,3,51,MTR-422-15,,MTR-422-15,MTR,422,15,0,0,0,0,0,0,,2,,5,,Tuesday
Ch-N,K,2,52,MTR-418-8,,MTR-418-8,MTR,418,8,0,0,0,0,0,0,,4,,5,,Tuesday
Ch-N,K,1,53,BORDER,134-9,134-9,,134,9,0,0,0,0,0,0,,4,,5,,Tuesday
Ch-N,L,1,1,BORDER,130-9,130-9,,130,9,0,0,0,0,0,0,,3,,5,,Tuesday
Ch-N,L,2,2,MTR-421-5,,MTR-421-5,MTR,421,5,0,0,0,0,0,0,,4,,5,,Tuesday
Ch-N,L,3,3,MTR-423-7,,MTR-423-7,MTR,423,7,0,0,0,0,0,0,,5,,,,Tuesday
Ch-N,L,4,4,TAC-609-9,,TAC-609-9,TAC,609,9,0,0,0,0,0,0,,3,,5,,Tuesday
Ch-N,L,5,5,TAC-613-3,,TAC-613-3,TAC,613,3,0,0,0,0,0,1,,4,,5,,Tuesday
Ch-N,L,6,6,COE-260-12,,COE-260-12,COE,260,12,0,0,0,0,0,3,,5,,,,Tuesday
Ch-N,L,7,7,COE-254-14,,COE-254-14,COE,254,14,0,0,0,0,,,,,,,3/2- dead,Tuesday
Ch-N,L,8,8,BLU-39-3,,BLU-39-3,BLU,39,3,0,0,0,0,1,2,,5,,,,Tuesday
Ch-N,L,9,9,BLU-38-7,,BLU-38-7,BLU,38,7,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,L,10,10,RDD-532-7,,RDD-532-7,RDD,532,7,0,0,0,0,0,2,,5,,,3/9-P,Tuesday
Ch-N,L,11,11,RDD-531-9,,RDD-531-9,RDD,531,9,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,L,12,12,ROV-545-4,,ROV-545-4,ROV,545,4,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,L,13,13,ROV-546-3,,ROV-546-3,ROV,546,3,0,0,0,0,3,4,,5,,,,Tuesday
Ch-N,L,14,14,COA-112-16,,COA-112-16,COA,112,16,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,L,15,15,COA-105-10,,COA-105-10,COA,105,10,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,L,16,16,HAT-222-6,,HAT-222-6,HAT,222,6,0,0,0,0,2,3,,4,,5,,Tuesday
Ch-N,L,17,17,HAT-227-10,,HAT-227-10,HAT,227,10,0,0,0,0,0,1,,4,,5,,Tuesday
Ch-N,L,18,18,ION-292-6,,ION-292-6,ION,292,6,0,0,0,0,0,1,,4,,5,,Tuesday
Ch-N,L,19,19,ALH-6-1,,ALH-6-1,ALH,6,1,0,0,0,0,1,2,,5,,,,Tuesday
Ch-N,L,20,20,ALH-2-10,,ALH-2-10,ALH,2,10,0,0,0,0,0,1,,4,,,,Tuesday
Ch-N,L,21,21,HEA-252-3,,HEA-252-3,HEA,252,3,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,L,22,22,HEA-250-9,no tag,HEA-250-9,HEA,250,9,0,0,0,0,3,3,,5,,,,Tuesday
Ch-N,L,23,23,CHW-77-2,,CHW-77-2,CHW,77,2,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,L,24,24,CHW-80-11,,CHW-80-11,CHW,80,11,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,L,25,25,LAY-324-6,,LAY-324-6,LAY,324,6,0,0,0,0,0,0,,2,,,,Tuesday
Ch-N,L,26,26,LAY-320-4,,LAY-320-4,LAY,320,4,0,0,0,0,0,0,,3,,,,Tuesday
Ch-N,L,27,27,NOV-449-11,,NOV-449-11,NOV,449,11,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,L,28,28,WHR-632-7,,WHR-632-7,WHR,632,7,0,0,0,2,5,5,,5,,,,Tuesday
Ch-N,L,29,29,CR9-141-6,,CR9-141-6,CR9,141,6,0,0,0,0,0,0,,3,,,,Tuesday
Ch-N,L,30,30,CR9-143-3,no tag,CR9-143-3,CR9,143,3,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,L,31,31,RED-528-8,,RED-528-8,RED,528,8,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,L,32,32,RED-527-2,,RED-527-2,RED,527,2,0,0,0,0,3,3,,4,,,,Tuesday
Ch-N,L,33,33,MOH-410-3,,MOH-410-3,MOH,410,3,0,0,0,0,2,2,,5,,,3/9-P,Tuesday
Ch-N,L,34,34,MOH-408-6,,MOH-408-6,MOH,408,6,0,0,0,0,1,3,,5,,,3/9-P,Tuesday
Ch-N,L,35,35,CR6-133-3,,CR6-133-3,CR6,133,3,0,0,0,0,3,3,,4,,,3/9-P,Tuesday
Ch-N,L,36,36,ANG-14-8,,ANG-14-8,ANG,14,8,0,0,0,0,2,2,,5,,,,Tuesday
Ch-N,L,37,37,ANG-10-7,,ANG-10-7,ANG,10,7,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,L,38,38,YORK-665-10,,YORK-665-10,YORK,665,10,0,0,0,0,2,3,,4,,,3/2-P,Tuesday
Ch-N,L,39,39,YORK-671-4,,YORK-671-4,YORK,671,4,0,0,0,0,0,0,,3,,,3/9-P,Tuesday
Ch-N,L,40,40,DIA-183-3,,DIA-183-3,DIA,183,3,0,0,0,0,0,1,,4,,,,Tuesday
Ch-N,L,41,41,DIA-180-9,,DIA-180-9,DIA,180,9,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,L,42,42,MCK-387-11,,MCK-387-11,MCK,387,11,0,0,0,0,0,1,,4,,,,Tuesday
Ch-N,L,43,43,MCK-391-14,,MCK-391-14,MCK,391,14,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,L,44,44,PT-484-14,,PT-484-14,PT,484,14,0,0,0,0,0,2,,5,,,,Tuesday
Ch-N,L,45,45,PT-487-9,,PT-487-9,PT,487,9,0,0,0,0,0,0,,5,,,,Tuesday
Ch-N,L,46,46,FT-220-5,no tag,FT-220-5,FT,220,5,0,0,0,0,3,4,,5,,,,Tuesday
Ch-N,L,47,47,FT-216-2,,FT-216-2,FT,216,2,0,0,0,0,0,1,,3,,,,Tuesday
Ch-N,L,48,48,WIL-645-1,,WIL-645-1,WIL,645,1,0,0,0,0,0,3,,5,,,,Tuesday
Ch-N,L,49,49,,164-7,164-7,,164,7,0,0,0,0,0,0,,4,,5,,Tuesday
Ch-N,L,50,50,,165-12,165-12,,165,12,0,0,0,1,1,2,,5,,,,Tuesday
Ch-N,L,51,51,,203-3,203-3,,203,3,0,0,0,0,,,,,,,"3/2-, pulled out",Tuesday
Ch-N,L,52,52,HUA-281-11,,HUA-281-11,HUA,281,11,0,0,0,0,0,0,,3,,5,,Tuesday
Ch-N,L,53,53,BORDER,76-3,76-3,,76,3,0,0,0,2,3,3,,4,,5,,Tuesday
Ch-N,M,53,1,BORDER,no tree,,,,,,,,,,,,,,,,Tuesday
Ch-N,M,52,2,,no tag,,,,,0,0,0,0,0,3,,5,,,3/23- dt,Tuesday
Ch-N,M,51,3,,197-16,197-16,,197,16,0,0,0,1,2,3,,5,,,3/23- dt,Tuesday
Ch-N,M,50,4,,158-4,158-4,,158,4,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,M,49,5,,163-16,163-16,,163,16,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,M,48,6,WIL-646-12,,WIL-646-12,WIL,646,12,0,0,0,0,1,2,,5,,,,Tuesday
Ch-N,M,47,7,FT-218-5,,FT-218-5,FT,218,5,0,0,0,0,0,3,,5,,,,Tuesday
Ch-N,M,46,8,FT-221-3,,FT-221-3,FT,221,3,0,0,0,2,3,4,,5,,,,Tuesday
Ch-N,M,45,9,,no tree,,,,,,,,,,,,,,,,Tuesday
Ch-N,M,44,10,PT-490-5,,PT-490-5,PT,490,5,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,M,43,11,MCK-386-1,,MCK-386-1,MCK,386,1,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,M,42,12,MCK-384-12,no tag,MCK-384-12,MCK,384,12,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,M,41,13,DIA-185-2,no tag,DIA-185-2,DIA,185,2,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,M,40,14,DIA-178-6,,DIA-178-6,DIA,178,6,0,0,0,0,0,2,,,,,3/23- can't see,Tuesday
Ch-N,M,39,15,YORK-670-4,no tag,YORK-670-4,YORK,670,4,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,M,38,16,YORK-672-7,,YORK-672-7,YORK,672,7,0,0,0,0,0,0,,3,,,,Tuesday
Ch-N,M,37,17,ANG-13-3,,ANG-13-3,ANG,13,3,0,0,0,0,0,2,,5,,,,Tuesday
Ch-N,M,36,18,ANG-12-5,,ANG-12-5,ANG,12,5,0,0,0,0,2,3,,4,,,,Tuesday
Ch-N,M,35,19,ANG-11-10,,ANG-11-10,ANG,11,10,0,0,0,0,0,0,,,,,3/23- can't see,Tuesday
Ch-N,M,34,20,MOH-414-12,,MOH-414-12,MOH,414,12,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,M,33,21,MOH-411-11,,MOH-411-11,MOH,411,11,0,0,0,0,3,3,,5,,,,Tuesday
Ch-N,M,32,22,CRE-174-2,,CRE-174-2,CRE,174,2,0,0,0,1,4,5,,5,,,,Tuesday
Ch-N,M,31,23,CRE-177-1,,CRE-177-1,CRE,177,1,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,M,30,24,CR9-139-14,,CR9-139-14,CR9,139,14,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,M,29,25,NOV-450-12,,NOV-450-12,NOV,450,12,0,0,0,0,1,3,,5,,,,Tuesday
Ch-N,M,28,26,NOV-452-2,,NOV-452-2,NOV,452,2,0,0,0,0,0,0,,5,,,,Tuesday
Ch-N,M,27,27,NOV-451-7,,NOV-451-7,NOV,451,7,0,0,0,0,0,1,,4,,,,Tuesday
Ch-N,M,26,28,NOV-448-9,,NOV-448-9,NOV,448,9,0,0,0,0,0,0,,5,,,,Tuesday
Ch-N,M,25,29,LAY-326-13,,LAY-326-13,LAY,326,13,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,M,24,30,CHW-81-12,,CHW-81-12,CHW,81,12,0,0,0,0,0,2,,5,,,,Tuesday
Ch-N,M,23,31,CHW-79-2,,CHW-79-2,CHW,79,2,0,0,0,0,2,3,,4,,,,Tuesday
Ch-N,M,22,32,HEA-251-11,,HEA-251-11,HEA,251,11,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,M,21,33,HEA-247-4,,HEA-247-4,HEA,247,4,0,0,0,0,0,2,,5,,,,Tuesday
Ch-N,M,20,34,ALH-4-2,,ALH-4-2,ALH,4,2,0,0,0,0,0,0,,3,,,,Tuesday
Ch-N,M,19,35,ALH-7-1,,ALH-7-1,ALH,7,1,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,M,18,36,ION-293-4,,ION-293-4,ION,293,4,0,0,0,0,1,2,,5,,,,Tuesday
Ch-N,M,17,37,HAT-226-6,,HAT-226-6,HAT,226,6,0,0,0,0,0,2,,5,,,3/9-P,Tuesday
Ch-N,M,16,38,HAT-225-10,,HAT-225-10,HAT,225,10,0,0,0,0,2,3,,5,,,3/2-P,Tuesday
Ch-N,M,15,39,COA-111-2,,COA-111-2,COA,111,2,0,0,0,0,2,3,,5,,,3/9-P,Tuesday
Ch-N,M,14,40,COA-109-3,,COA-109-3,COA,109,3,0,0,0,2,3,4,,5,,,,Tuesday
Ch-N,M,13,41,ROV-551-14,,ROV-551-14,ROV,551,14,0,0,1,3,4,4,,5,,,,Tuesday
Ch-N,M,12,42,ROV-550-13,,ROV-550-13,ROV,550,13,0,0,0,0,0,2,,4,,5,,Tuesday
Ch-N,M,11,43,RDD-536-11,,RDD-536-11,RDD,536,11,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,M,10,44,RDD-529-16,,RDD-529-16,RDD,529,16,0,0,0,0,0,0,,4,,5,,Tuesday
Ch-N,M,9,45,BLU-40-7,,BLU-40-7,BLU,40,7,0,0,0,0,0,0,,3,,5,,Tuesday
Ch-N,M,8,46,BLU-37-8,,BLU-37-8,BLU,37,8,0,0,0,0,2,3,,4,,5,,Tuesday
Ch-N,M,7,47,COE-255-5,,COE-255-5,COE,255,5,0,0,3,5,0,0,,4,,5,3/2- looked dead,Tuesday
Ch-N,M,6,48,COE-257-2,,COE-257-2,COE,257,2,0,0,1,3,3,4,,5,,5,,Tuesday
Ch-N,M,5,49,TAC-608-12,,TAC-608-12,TAC,608,12,0,0,0,0,0,0,,2,,5,,Tuesday
Ch-N,M,4,50,TAC-612-7,,TAC-612-7,TAC,612,7,0,0,1,2,2,2,,4,,5,,Tuesday
Ch-N,M,3,51,MTR-417-10,,MTR-417-10,MTR,417,10,0,0,0,0,0,0,,4,,5,,Tuesday
Ch-N,M,2,52,MTR-419-12,,MTR-419-12,MTR,419,12,0,0,0,0,0,0,,3,,5,,Tuesday
Ch-N,M,1,53,BORDER,127-11,127-11,,127,11,0,0,0,0,1,1,,4,,5,,Tuesday
Ch-N,N,1,1,BORDER,125-10,125-10,,125,10,0,0,0,0,0,0,,4,,5,,Tuesday
Ch-N,N,2,2,SMAR-561-14,,SMAR-561-14,SMAR,561,14,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,N,3,3,SMAR-566-12,,SMAR-566-12,SMAR,566,12,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,N,4,4,CEN-65-3,,CEN-65-3,CEN,65,3,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,N,5,5,CEN-67-4,,CEN-67-4,CEN,67,4,0,0,0,2,3,4,,5,,,,Tuesday
Ch-N,N,6,6,CRP-146-14,,CRP-146-14,CRP,146,14,0,0,0,0,0,0,,5,,,,Tuesday
Ch-N,N,7,7,HAMh-428-14,,HAMh-428-14,HAMh,428,14,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,N,8,8,BNC-22-9,,BNC-22-9,BNC,22,9,0,0,0,0,1,2,,5,,,,Tuesday
Ch-N,N,9,9,HAS-241-2,,HAS-241-2,HAS,241,2,0,0,0,1,3,4,,5,,,,Tuesday
Ch-N,N,10,10,HAS-238-4,,HAS-238-4,HAS,238,4,0,0,0,1,3,4,,4,,5,3/2-P,Tuesday
Ch-N,N,11,11,COT-162-6,,COT-162-6,COT,162,6,0,0,0,2,3,4,,4,,5,,Tuesday
Ch-N,N,12,12,COT-159-6,,COT-159-6,COT,159,6,0,0,0,0,0,1,,5,,,,Tuesday
Ch-N,N,13,13,SCL-557-4,,SCL-557-4,SCL,557,4,0,0,0,0,2,3,,4,,5,,Tuesday
Ch-N,N,14,14,SCL-554-6,,SCL-554-6,SCL,554,6,0,0,0,0,0,0,,4,,5,,Tuesday
Ch-N,N,15,15,MER-375-2,,MER-375-2,MER,375,2,0,0,0,0,2,4,,4,,5,,Tuesday
Ch-N,N,16,16,MER-374-4,,MER-374-4,MER,374,4,0,0,0,0,2,3,,4,,5,,Tuesday
Ch-N,N,17,17,SPR-590-11,,SPR-590-11,SPR,590,11,0,0,0,3,4,4,,4,,5,,Tuesday
Ch-N,N,18,18,SPR-592-9,,SPR-592-9,SPR,592,9,0,0,0,2,3,4,,5,,,3/9-P,Tuesday
Ch-N,N,19,19,PAY-480-11,,PAY-480-11,PAY,480,11,0,0,0,0,2,3,,4,,,,Tuesday
Ch-N,N,20,20,PAY-476-5,,PAY-476-5,PAY,476,5,0,0,0,0,0,0,,4,,,,Tuesday
Ch-N,N,21,21,WR-644-7,,WR-644-7,WR,644,7,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,N,22,22,WR-640-4,,WR-640-4,WR,640,4,0,0,0,0,0,2,,5,,,,Tuesday
Ch-N,N,23,23,PAT-474-1,,PAT-474-1,PAT,474,1,0,0,0,0,1,3,,5,,,,Tuesday
Ch-N,N,24,24,TIN-618-1,,TIN-618-1,TIN,618,1,0,0,0,0,0,0,,5,,,,Tuesday
Ch-N,N,25,25,TIN-619-8,,TIN-619-8,TIN,619,8,0,0,0,0,0,0,,3,,,,Tuesday
Ch-N,N,26,26,PLA-510-4,,PLA-510-4,PLA,510,4,0,0,0,0,2,3,,5,,,,Tuesday
Ch-N,N,27,27,PLA-513-9,,PLA-513-9,PLA,513,9,0,0,0,1,3,4,,5,,,,Tuesday
Ch-N,N,28,28,ION-291-4,,ION-291-4,ION,291,4,0,0,0,0,0,0,,3,,,,Tuesday
Ch-N,N,29,29,ISL-296-1,,ISL-296-1,ISL,296,1,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,N,30,30,ISL-295-5,,ISL-295-5,ISL,295,5,0,0,0,0,0,1,,4,,,,Tuesday
Ch-N,N,31,31,CRE-172-5,,CRE-172-5,CRE,172,5,0,0,0,0,1,2,,5,,,,Tuesday
Ch-N,N,32,32,CRE-176-9,,CRE-176-9,CRE,176,9,0,0,0,2,3,4,,4,,,,Tuesday
Ch-N,N,33,33,,104-6,104-6,,104,6,0,0,0,0,0,3,,5,,,,Tuesday
Ch-N,N,34,34,CR17-131-13,,CR17-131-13,CR17,131,13,0,0,0,0,0,1,,4,,,,Tuesday
Ch-N,N,35,35,GRV-233-12,,GRV-233-12,GRV,233,12,0,0,0,0,0,0,,5,,,,Tuesday
Ch-N,N,36,36,GRV-237-15,,GRV-237-15,GRV,237,15,0,0,0,0,0,2,,4,,,,Tuesday
Ch-N,N,37,37,PT-488-3,,PT-488-3,PT,488,3,0,0,0,0,1,3,,5,,,,Tuesday
Ch-N,N,38,38,PT-489-6,,PT-489-6,PT,489,6,0,0,0,0,0,0,,2,,,,Tuesday
Ch-N,N,39,39,OKG-460-3,,OKG-460-3,OKG,460,3,0,0,0,3,3,4,,5,,,,Tuesday
Ch-N,N,40,40,OKG-455-8,,OKG-455-8,OKG,455,8,0,0,0,1,3,3,,5,,,,Tuesday
Ch-N,N,41,41,TAC-611-13,,TAC-611-13,TAC,611,13,0,0,0,1,2,2,,5,,,,Tuesday
Ch-N,N,42,42,TAC-609-4,,TAC-609-4,TAC,609,4,0,0,0,2,3,4,,5,,,,Tuesday
Ch-N,N,43,43,MER-374-1,,MER-374-1,MER,374,1,0,0,0,0,0,2,,5,,,,Tuesday
Ch-N,N,44,44,MER-373-8,,MER-373-8,MER,373,8,0,0,0,1,4,4,,4,,,,Tuesday
Ch-N,N,45,45,DIA-178-2,,DIA-178-2,DIA,178,2,0,0,0,0,0,2,,5,,,,Tuesday
Ch-N,N,46,46,DIA-185-3,,DIA-185-3,DIA,185,3,0,0,0,0,0,2,,5,,,,Tuesday
Ch-N,N,47,47,WHR-635-1,,WHR-635-1,WHR,635,1,0,0,0,0,2,3,,4,,,,Tuesday
Ch-N,N,48,48,WIL-647-5,,WIL-647-5,WIL,647,5,0,0,1,1,3,3,,5,,,,Tuesday
