"PointID" "long" "lat" "elev" "mat" "map" "gsp" "mtcm" "mmin" "mtwm" "mmax" "sday" "fday" "ffp" "dd5" "gsdd5" "d100" "dd0" "mmindd0" "smrpb" "smrsprpb" "sprp" "smrp" "winp"
"246-5" -121.5803 36.3445 1058 12.3 839 103 7.3 1.7 19.5 26.5 106 320 229 2752 2252 33 1 168 0.2 0.06 82 5 561
"253-4" -122.8276 38.6137 68 14.9 985 96 8.2 2.5 21.4 31.5 61 332 266 3646 3246 28 0 92 0.26 0.08 71 6 692
"387-6" -122.8365 38.613 53 14.9 977 94 8.2 2.6 21.3 31.5 58 332 269 3645 3260 28 0 87 0.27 0.09 70 6 686
"385-9" -122.9506 39.2537 444 13.8 916 101 6.4 -0.2 22.6 33.6 107 299 190 3315 2626 39 5 272 0.28 0.09 74 7 631
"217-12" -122.9508 39.2535 441 13.8 914 100 6.4 -0.2 22.7 33.6 105 299 190 3324 2649 39 5 271 0.27 0.09 74 7 630
"219-6" -118.8952 34.8744 977 14.3 326 53 6.6 0.7 24.1 32.4 100 320 228 3481 2976 39 4 201 0.39 0.14 36 5 202
"122-3" -118.8943 34.8732 975 14.3 328 53 6.6 0.7 24.1 32.4 100 319 228 3484 2973 39 4 201 0.39 0.14 36 5 204
"124-10" -118.6505 35.0014 1521 11.7 391 66 4.6 -0.1 21.6 28.3 120 310 201 2683 2297 64 35 306 0.43 0.19 43 8 247
"121-2" -118.6519 35.0016 1513 11.7 388 66 4.6 -0.1 21.6 28.4 120 310 201 2687 2297 63 33 305 0.43 0.19 43 8 244
"400-5" -118.6505 35.0016 1524 11.7 393 66 4.6 -0.1 21.6 28.3 120 310 201 2680 2294 64 35 306 0.43 0.19 43 8 248
"54-15" -120.1869 35.3808 491 15 356 50 8 0.8 23.1 33.3 82 318 234 3716 3136 30 0 177 0.35 0.08 36 3 233
"581-11" -120.1674 35.3861 469 15.2 340 49 8 0.9 23.3 33.4 84 318 233 3758 3161 30 0 172 0.36 0.09 35 3 222
"583-8" -120.3884 37.9793 529 14.4 792 116 6.2 0 24.3 34.7 107 311 208 3539 2930 40 7 252 0.23 0.07 88 6 499
"443-1" -120.3907 38.0097 632 14 862 127 6 -0.1 23.7 34.1 108 309 201 3393 2811 42 8 272 0.23 0.07 96 7 545
"94-6" -121.6057 38.8815 8 16.4 528 63 7.5 2.7 25.2 35.1 41 337 291 4225 3994 32 1 69 0.29 0.09 44 4 354
"238-6" -122.7115 39.0215 399 14.1 842 87 6.2 -0.4 23.4 34.2 109 300 189 3440 2745 40 6 281 0.28 0.1 63 6 590
"240-9" -121.5497 36.3878 542 13.8 634 76 8.7 2.3 20.2 28.6 83 326 246 3257 2710 25 0 130 0.21 0.08 60 5 426
"158-1" -121.5499 36.3875 537 13.8 633 76 8.7 2.3 20.2 28.6 83 326 246 3267 2713 25 0 130 0.21 0.08 60 5 425
"160-7" -119.8889 34.9921 631 14.6 287 44 7.8 0.1 23 33.4 100 312 209 3558 2871 31 0 249 0.42 0.1 30 3 184
"474-2" -119.8886 34.9919 624 14.6 286 44 7.8 0.1 23 33.4 99 312 209 3567 2885 31 0 247 0.42 0.1 30 3 183
"473-2" -121.0833 37.4929 19 16.3 281 40 7.2 2.3 25.1 34.4 42 333 286 4187 3950 34 2 86 0.33 0.11 28 3 182
"475-16" -121.0816 37.4935 18 16.3 281 40 7.2 2.3 25.1 34.4 42 333 286 4190 3953 34 2 86 0.33 0.11 28 3 182
"199-15" -121.0663 37.4959 26 16.3 285 42 7.1 2.3 25.2 34.5 42 333 287 4194 3961 34 2 88 0.35 0.1 29 3 183
"200-13" -121.2347 38.6354 31 16.5 520 72 7.6 3.1 25.1 34.8 35 343 303 4232 4048 32 1 56 0.31 0.1 50 5 333
"437-1" -121.2363 38.6341 35 16.4 523 72 7.6 3.1 25.1 34.7 35 343 303 4226 4042 32 1 56 0.31 0.1 50 5 336
"114-8" -122.2641 38.3348 25 15.5 620 61 8.2 3 22.3 31.4 50 336 288 3881 3556 28 0 66 0.27 0.09 45 4 433
"262-7" -118.6672 35.0058 1226 13.1 309 55 5.6 0.2 23.1 30.6 114 314 207 3102 2621 49 14 251 0.49 0.23 35 8 189
"264-5" -118.8999 34.1431 305 16.1 490 49 11.9 5.7 21.7 29 15 362 362 4074 3956 14 0 16 0.36 0.11 35 4 349
"266-6" -118.901 34.1432 307 16.1 490 49 11.9 5.7 21.7 29 15 362 362 4074 3956 14 0 16 0.36 0.11 35 4 349
"265-7" -118.9041 34.1526 311 16.1 491 49 11.9 5.6 21.8 29.1 16 361 362 4077 3946 14 0 17 0.36 0.11 35 4 350
"568-11" -118.9037 34.1525 311 16.1 491 49 11.9 5.6 21.8 29.1 16 361 361 4077 3946 14 0 17 0.36 0.11 35 4 350
"564-9" -120.5406 35.3551 347 14.6 566 65 9.2 2.1 20.5 29.6 78 327 251 3545 2943 22 0 114 0.27 0.06 50 3 383
"111-8" -120.5363 35.3474 347 14.6 563 65 9.2 2.2 20.5 29.6 78 327 251 3542 2939 22 0 112 0.27 0.06 50 3 380
"110-16" -120.9353 36.3907 555 15 370 51 7.4 0.4 24.2 34.9 103 313 213 3728 3033 33 1 221 0.38 0.09 35 3 239
"5-12" -120.9465 36.3986 539 15.1 364 50 7.5 0.5 24.2 35 97 313 213 3745 3089 33 0 217 0.39 0.09 34 3 236
"2-10" -122.1729 37.9653 146 14.9 530 58 8.5 3.7 20.6 26.8 37 344 305 3640 3406 26 0 46 0.23 0.07 44 3 354
"645-8" -122.1762 37.9696 199 14.8 553 62 8.5 3.7 20.7 27 41 344 305 3608 3354 26 0 47 0.24 0.06 47 3 369
"649-13" -122.3549 39.0044 320 14.9 608 62 6.5 0.3 24.4 34.9 79 316 230 3707 3254 38 5 210 0.32 0.1 42 4 428
"514-7" -122.3531 38.9937 319 14.9 614 63 6.5 0.3 24.4 34.9 79 317 232 3710 3260 38 4 208 0.31 0.09 43 4 432
"508-15" -122.7851 40.3193 459 14.3 914 126 5.6 0 24.4 35 107 311 213 3522 2956 44 12 238 0.4 0.18 78 14 605
"513-10" -122.6018 40.2899 220 15.9 757 113 6.9 1.6 26.2 36 75 324 249 4075 3629 35 3 122 0.4 0.19 69 13 493
"356-4" -122.7849 40.3192 460 14.3 914 126 5.6 0 24.4 35 107 311 213 3519 2955 44 12 239 0.4 0.18 78 14 605
"23-13" -119.901 37.4585 702 13.9 775 118 5.9 -0.4 23.9 33.9 112 308 198 3382 2791 44 9 291 0.22 0.06 90 5 495
"612-12" -121.1084 38.9966 402 15.4 940 130 7.1 2 24.9 33.7 67 326 255 3878 3490 35 2 107 0.27 0.1 94 9 603
"610-2" -118.486 35.1187 1259 12.8 298 57 5.3 -0.3 22.8 30.4 115 307 202 3026 2533 51 17 299 0.54 0.32 34 11 178
"96-6" -118.489 35.116 1279 12.8 302 56 5.3 -0.3 22.7 30.3 117 307 202 2998 2507 53 19 301 0.51 0.29 34 10 182
"94-14" -122.7137 39.022 403 14.1 843 87 6.2 -0.4 23.4 34.2 109 300 189 3434 2742 41 6 281 0.28 0.1 63 6 591
"594-5" -122.7115 39.0215 399 14.1 842 87 6.2 -0.4 23.4 34.2 109 300 189 3440 2745 40 6 281 0.28 0.1 63 6 590
"604-10" -122.5544 38.4237 156 14.7 866 85 8.1 2.7 21.3 31 59 331 268 3600 3219 29 0 83 0.27 0.1 62 6 609
"601-1" -121.8751 37.5987 82 15.1 367 46 8.2 3 21.2 29.7 41 338 292 3731 3467 28 0 64 0.28 0.09 34 3 239
"156-6" -121.8736 37.601 81 15.1 364 45 8.2 3 21.2 29.8 41 338 292 3731 3467 28 0 64 0.29 0.09 33 3 237
"150-1" -122.311 40.3603 131 16.8 720 121 7.5 2.4 27.3 36.4 51 333 282 4360 4062 32 1 85 0.39 0.18 74 13 457
"456-3" -122.2912 40.3675 132 16.8 728 124 7.5 2.4 27.3 36.4 50 333 282 4368 4074 32 1 85 0.41 0.19 75 14 460
"457-6" -121.3633 38.0562 -4 16.3 372 49 7.5 2.8 24.6 34.4 40 337 292 4166 3940 32 1 67 0.29 0.11 36 4 243
"210-14" -121.3631 38.0571 -3 16.3 373 49 7.4 2.8 24.6 34.4 40 337 292 4164 3940 33 1 67 0.29 0.11 36 4 244
"207-1" -121.2328 35.9804 300 14.5 482 50 8.8 1.5 21.2 31.6 90 314 218 3507 2794 24 0 167 0.32 0.08 37 3 338
"297-6" -121.2343 35.9792 299 14.5 483 50 8.8 1.6 21.1 31.6 90 314 218 3501 2788 24 0 166 0.32 0.08 37 3 339
"298-13" -119.8252 36.3477 63 17.5 192 32 7.4 2.5 27.6 36.8 39 336 290 4617 4396 32 1 74 0.33 0.09 22 2 120
"493-3" -119.8263 36.3441 62 17.5 191 32 7.5 2.5 27.6 36.8 39 336 290 4620 4396 32 1 74 0.33 0.09 22 2 119
"496-3" -121.1796 39.2038 427 15.1 1099 148 6.8 1.6 24.6 33.6 79 324 245 3782 3343 36 3 127 0.25 0.07 108 8 714
"334-1" -121.1905 39.2042 419 15.2 1093 148 6.8 1.6 24.7 33.7 77 324 246 3793 3361 36 3 126 0.25 0.07 108 8 710
"329-3" -120.9519 35.7881 320 14.5 452 51 9.2 2.6 20.7 30.1 83 322 229 3522 2865 22 0 107 0.31 0.08 38 3 309
"466-12" -120.9389 35.7878 279 14.6 432 50 9.2 2.6 20.6 30 74 324 241 3536 2943 22 0 103 0.32 0.08 37 3 294
"431-13" -119.7322 37.1493 369 16.1 508 78 7 1.5 26.5 35.9 80 323 244 4121 3632 35 2 133 0.2 0.05 61 3 318
"32-12" -121.6701 37.3261 665 14.2 652 77 7.5 2.8 22.3 29.6 75 331 266 3423 3031 33 0 92 0.22 0.07 59 4 440
"28-12" -121.0123 38.0506 48 16.3 415 64 7.2 2.5 25.3 35.2 45 335 288 4182 3936 34 2 79 0.31 0.11 46 5 258
"338-7" -121.0142 38.052 59 16.3 420 64 7.2 2.5 25.2 35.2 47 335 288 4164 3907 34 2 79 0.31 0.11 46 5 262
"343-16" -119.3679 36.9737 581 15.9 666 105 7.1 1.7 26.3 34.6 80 325 246 4048 3586 35 1 123 0.21 0.04 81 3 420
"146-9" -119.2473 36.969 605 15.9 713 116 7.1 1.8 26.3 34.4 79 325 243 4057 3598 35 1 117 0.22 0.05 88 4 449
"38-7" -121.4312 38.2624 7 16.2 435 53 7.5 3 24.4 34.3 37 341 302 4142 3945 32 1 62 0.26 0.1 39 4 291
"37-3" -121.7263 37.3562 495 14.4 611 71 7.8 2.9 22 29.7 66 333 267 3512 3137 31 0 81 0.25 0.07 54 4 414
"541-10" -121.7257 37.354 508 14.4 619 72 7.8 2.9 22 29.7 66 333 267 3503 3129 31 0 82 0.24 0.07 55 4 419
"538-6" -120.1847 34.5534 207 15.1 461 55 11.3 4.3 19.5 27.3 46 346 300 3685 3267 16 0 41 0.25 0.05 43 2 308
"57-8" -120.1881 34.5521 195 15.1 460 55 11.4 4.4 19.4 27.1 45 347 303 3688 3280 16 0 39 0.25 0.05 43 2 307
"58-12" -121.1841 37.6985 22 16.3 299 43 7.1 2.4 25.1 34.6 42 334 288 4182 3955 34 2 82 0.3 0.1 31 3 192
"65-1" -121.1835 37.6956 19 16.3 298 43 7.1 2.4 25.1 34.6 42 334 288 4182 3955 34 2 82 0.3 0.1 31 3 191
"69-10" -119.4749 36.7458 127 17.1 357 55 7.5 2.4 27.1 36.5 48 333 282 4459 4177 32 1 84 0.22 0.05 43 2 224
"19-11" -119.4647 36.7533 129 17.1 363 56 7.5 2.4 27.1 36.5 48 333 282 4465 4182 32 1 84 0.22 0.05 44 2 227
"428-4" -118.668 35.2567 592 17 266 51 7.8 1.2 27.5 36.2 71 325 250 4441 3949 31 0 130 0.38 0.14 35 5 153
"479-10" -121.6499 37.3423 1112 12.9 621 86 6.7 2.6 22 27.6 111 325 224 3022 2575 40 6 125 0.21 0.06 67 4 400
"483-1" -122.0698 40.3144 192 16.6 725 131 7.5 2.2 27 35.9 58 330 268 4310 3963 33 1 91 0.39 0.17 81 14 450
"186-7" -121.9943 40.3126 316 16.2 818 148 7.2 1.9 26.4 35.3 65 326 259 4137 3753 34 1 109 0.37 0.15 93 14 503
"269-6" -120.8478 37.6457 35 16.4 333 51 6.9 2.1 25.8 35.5 61 329 263 4211 3861 35 3 98 0.31 0.08 37 3 208
"271-5" -121.4083 36.7756 198 14.9 374 48 8.9 2.6 20.8 28.7 58 331 269 3648 3212 24 0 87 0.33 0.12 34 4 247
"345-4" -121.4046 36.7773 199 14.9 372 48 8.9 2.6 20.8 28.8 59 331 266 3654 3213 24 0 88 0.33 0.12 34 4 245
"344-9" -118.717 34.0954 154 16.7 421 42 12.9 6.6 21.7 28.6 1 364 364 4278 4270 13 0 4 0.4 0.14 29 4 299
"554-9" -118.7164 34.0945 166 16.7 427 43 12.9 6.5 21.8 28.7 2 364 364 4278 4262 13 0 5 0.39 0.13 30 4 303
"556-1" -118.5719 34.4005 390 17.2 428 52 10.7 3.3 24.8 34 59 336 283 4459 3916 17 0 63 0.37 0.14 37 5 290
"233-7" -118.572 34.4 393 17.2 430 52 10.7 3.3 24.8 34 59 336 283 4459 3916 17 0 63 0.37 0.14 37 5 292
"230-3" -122.965 39.4488 555 13.3 995 116 5.8 -0.6 22.2 33.2 115 295 181 3140 2450 44 10 323 0.29 0.11 83 9 679
"527-4" -123.0155 39.4274 814 12.1 1202 146 5.2 -0.9 20.6 31.1 125 291 172 2736 2085 50 18 386 0.28 0.1 105 11 813
"525-4" -122.1733 40.0852 84 16.9 566 90 7.6 2.4 26.9 36 48 333 283 4381 4093 32 1 81 0.38 0.15 55 8 362
"489-6" -122.2016 40.1563 78 16.9 571 91 7.6 2.5 27.1 36.1 49 333 283 4411 4116 32 1 79 0.38 0.15 55 8 365
"73-2" -120.7468 36.134 450 15.1 348 46 7.4 0.2 23.9 35.3 102 312 210 3738 3024 33 1 233 0.39 0.09 32 3 230
"76-13" -118.7259 34.1608 328 16.6 487 50 11.9 5 22.7 31.2 28 350 329 4232 3942 14 0 27 0.39 0.14 35 5 345
"127-6" -118.7238 34.1645 328 16.6 486 50 11.9 4.9 22.8 31.2 29 349 328 4239 3934 14 0 28 0.39 0.14 35 5 344
"575-4" -118.6199 34.9879 1766 10.6 499 81 3.9 -0.6 20.2 26.6 125 307 200 2359 2023 78 58 388 0.42 0.17 54 9 320
"573-5" -120.039 34.7007 352 15.3 449 55 10.2 2.7 21.4 30.8 72 330 259 3796 3175 19 0 90 0.28 0.05 42 2 299
"472-1" -120.0365 34.6884 326 15.4 450 55 10.3 2.9 21.4 30.7 64 330 261 3825 3246 19 0 83 0.28 0.05 42 2 300
"97-3" -119.6573 37.3384 712 14.5 753 117 6.2 -0.1 24.6 34.2 109 313 207 3559 2963 41 6 254 0.21 0.04 90 4 477
"653-9" -122.7146 39.0219 400 14.1 843 87 6.2 -0.4 23.4 34.2 109 300 189 3437 2742 40 6 281 0.28 0.1 63 6 591
"655-5" -123.3417 39.3839 432 12.9 1295 147 6.7 0.7 20.3 30.7 106 296 181 2989 2289 37 3 225 0.28 0.09 109 10 885
"353-6" -123.3429 39.3829 431 12.9 1295 147 6.7 0.7 20.3 30.6 106 296 181 2986 2286 37 3 225 0.28 0.09 109 10 885
"356-4" -119.8797 37.4611 672 14.1 759 115 5.9 -0.3 24.1 34.1 107 310 206 3443 2878 43 9 276 0.22 0.06 87 5 484
"129-4" -119.901 37.4585 702 13.9 775 118 5.9 -0.4 23.9 33.9 112 308 198 3382 2791 44 9 291 0.22 0.06 90 5 495
"339-12" -118.6189 34.9874 1743 10.7 487 79 3.9 -0.6 20.4 26.8 125 307 199 2392 2047 77 56 381 0.41 0.17 53 9 312
"338-2" -119.3678 36.9743 581 15.9 666 105 7.1 1.7 26.3 34.6 80 325 246 4048 3586 35 1 123 0.21 0.04 81 3 420
"335-13" -119.3679 36.9737 581 15.9 666 105 7.1 1.7 26.3 34.6 80 325 246 4048 3586 35 1 123 0.21 0.04 81 3 420
"89-6" -119.3679 36.9717 582 15.9 666 105 7.1 1.7 26.3 34.6 80 325 246 4048 3586 35 1 123 0.21 0.04 81 3 420
"90-11" -121.785 39.712 83 16.6 702 97 7.3 2.2 26.3 35.3 45 333 284 4279 4018 33 1 86 0.33 0.11 64 7 458
"222-5" -121.7855 39.7119 85 16.6 705 98 7.3 2.2 26.3 35.3 45 333 284 4274 4015 33 1 86 0.32 0.11 65 7 459
"224-9" -120.8782 37.3469 22 16.4 277 41 7.3 2.2 25.3 34.8 60 330 264 4207 3845 33 2 93 0.37 0.11 28 3 178
"496-8" -120.9475 37.3464 17 16.4 273 38 7.3 2.3 25.1 34.5 48 332 279 4200 3916 33 2 90 0.36 0.11 27 3 178
"495-5" -121.1905 39.2042 419 15.2 1093 148 6.8 1.6 24.7 33.7 77 324 246 3793 3361 36 3 126 0.25 0.07 108 8 710
"558-2" -121.1905 39.2043 420 15.2 1093 148 6.8 1.6 24.7 33.7 77 324 246 3793 3361 36 3 126 0.25 0.07 108 8 710
"560-8" -118.5707 34.3983 424 17.1 442 54 10.6 3.2 24.8 34 60 335 284 4421 3879 18 0 67 0.38 0.13 38 5 300
"25-1" -118.5724 34.4016 392 17.2 429 52 10.7 3.3 24.8 34 59 336 283 4459 3916 17 0 63 0.37 0.14 37 5 291
"106-9" -121.0988 39.0346 444 15.2 997 138 7 1.8 24.8 33.6 77 325 247 3818 3383 35 2 118 0.28 0.09 99 9 641
"105-3" -120.95 36.4021 539 15.1 364 50 7.5 0.5 24.2 35 96 314 216 3745 3103 33 0 216 0.39 0.09 34 3 236
"7-4" -120.95 36.4027 535 15.1 362 50 7.5 0.5 24.2 35 96 314 217 3745 3103 33 0 215 0.39 0.09 34 3 234
"3-10" -122.1939 37.9655 142 14.8 541 60 8.6 3.8 20.5 26.5 35 346 308 3628 3408 25 0 44 0.22 0.07 46 3 361
"646-14" -122.1766 37.9699 202 14.8 556 63 8.5 3.7 20.7 27.1 41 344 305 3608 3354 26 0 47 0.24 0.06 47 3 369
"648-8" -122.3548 39.0036 320 14.9 608 62 6.5 0.3 24.4 34.9 79 316 230 3707 3254 38 5 210 0.32 0.1 42 4 428
"510-14" -122.3544 39.0028 325 14.9 611 62 6.5 0.3 24.4 34.9 79 316 230 3701 3248 38 5 210 0.32 0.1 42 4 430
"511-7" -122.6916 40.2999 278 15.5 818 117 6.6 1.2 25.7 35.8 92 321 231 3910 3393 37 4 150 0.39 0.18 72 13 538
"355-4" -122.7826 40.318 454 14.3 912 126 5.6 0.1 24.5 35.1 107 311 211 3531 2965 44 12 235 0.4 0.18 78 14 604
"352-4" -119.9011 37.4585 703 13.9 776 118 5.8 -0.4 23.8 33.9 112 308 198 3377 2788 44 10 291 0.22 0.06 90 5 496
"24-14" -119.8733 37.4604 679 14.1 763 117 5.9 -0.3 24 34.1 109 309 202 3427 2847 43 9 278 0.22 0.06 89 5 486
"609-10" -121.1077 39.0005 412 15.4 952 132 7.1 1.9 24.9 33.7 70 326 252 3869 3464 35 2 109 0.28 0.09 95 9 610
"611-6" -118.4892 35.1174 1270 12.8 301 57 5.3 -0.3 22.8 30.4 117 307 202 3011 2513 52 19 301 0.54 0.32 34 11 180
"95-4" -118.4887 35.1164 1277 12.8 301 56 5.3 -0.4 22.8 30.3 117 307 202 3011 2513 52 19 303 0.51 0.29 34 10 181
"93-5" -122.7135 39.0219 401 14.1 843 87 6.2 -0.4 23.4 34.2 109 300 189 3437 2742 40 6 281 0.28 0.1 63 6 591
"598-11" -122.7113 39.0212 399 14.1 842 87 6.2 -0.4 23.4 34.2 109 300 189 3440 2745 40 6 281 0.28 0.1 63 6 590
"606-8" -122.5515 38.4189 146 14.8 857 84 8.1 2.7 21.3 30.9 58 331 268 3606 3227 29 0 82 0.25 0.08 62 5 602
"602-4" -121.8733 37.6035 81 15.1 363 45 8.2 3 21.2 29.8 41 338 292 3734 3470 28 0 64 0.29 0.09 33 3 237
"153-8" -121.8736 37.602 81 15.1 364 45 8.2 3 21.2 29.8 41 338 292 3734 3470 28 0 64 0.29 0.09 33 3 237
"149-14" -122.2998 40.3628 133 16.8 725 123 7.5 2.4 27.3 36.4 51 333 282 4363 4065 32 1 85 0.4 0.19 75 14 459
"453-5" -122.2886 40.3676 134 16.8 731 126 7.5 2.4 27.3 36.4 50 333 282 4368 4074 32 1 85 0.4 0.18 76 14 461
"458-7" -121.3648 38.0563 -6 16.3 371 49 7.5 2.8 24.5 34.4 40 340 297 4166 3949 32 1 66 0.29 0.11 36 4 243
"213-6" -121.3635 38.0558 -3 16.3 372 49 7.4 2.8 24.6 34.4 40 337 292 4164 3940 33 1 67 0.29 0.11 36 4 243
"206-4" -121.2369 35.9766 315 14.5 491 50 8.8 1.5 21.2 31.7 91 313 217 3499 2778 24 0 170 0.32 0.08 37 3 346
"296-3" -121.2337 35.9796 293 14.5 480 50 8.8 1.6 21.1 31.5 79 314 218 3498 2851 24 0 164 0.32 0.08 37 3 337
"299-6" -119.825 36.3476 61 17.5 191 32 7.5 2.5 27.6 36.8 39 336 290 4620 4396 32 1 74 0.33 0.09 22 2 119
"492-4" -119.8338 36.3539 64 17.5 192 32 7.4 2.5 27.6 36.8 40 336 290 4615 4388 32 1 74 0.33 0.09 22 2 120
"498-14" -121.1782 39.2041 428 15.1 1100 149 6.8 1.6 24.6 33.6 79 324 245 3782 3343 36 3 127 0.25 0.07 109 8 714
"331-13" -121.1886 39.202 421 15.2 1093 148 6.8 1.6 24.7 33.7 77 324 246 3793 3361 36 3 126 0.25 0.07 108 8 710
"328-12" -120.9388 35.7876 284 14.6 434 50 9.2 2.5 20.6 30.1 75 324 240 3536 2937 22 0 105 0.32 0.08 37 3 296
"468-1" -120.939 35.7875 283 14.6 433 50 9.2 2.6 20.6 30.1 75 324 240 3536 2937 22 0 104 0.32 0.08 37 3 295
"429-7" -119.7403 37.1583 357 16.1 503 78 7 1.5 26.5 36 80 323 244 4137 3641 35 2 133 0.2 0.05 61 3 315
"27-11" -121.6688 37.3241 649 14.2 648 77 7.6 2.8 22.3 29.6 75 331 266 3431 3033 32 0 92 0.22 0.07 59 4 437
"33-8" -121.014 38.0542 68 16.2 425 65 7.2 2.5 25.2 35.1 50 334 287 4161 3887 34 2 80 0.3 0.11 47 5 265
"335-4" -121.0121 38.0508 44 16.3 414 64 7.2 2.5 25.3 35.2 45 335 288 4182 3936 34 2 79 0.31 0.11 46 5 258
"342-1" -119.3679 36.9717 582 15.9 666 105 7.1 1.7 26.3 34.6 80 325 246 4048 3586 35 1 123 0.21 0.04 81 3 420
"145-10" -119.2477 36.9687 607 15.9 714 116 7.1 1.8 26.3 34.4 79 325 243 4048 3590 35 1 117 0.22 0.05 88 4 450
"39-5" -121.4312 38.2624 7 16.2 435 53 7.5 3 24.4 34.3 37 341 302 4142 3945 32 1 62 0.26 0.1 39 4 291
"41-1" -121.7264 37.3566 493 14.5 610 71 7.8 2.9 22 29.7 66 333 267 3515 3137 31 0 81 0.25 0.07 54 4 413
"542-2" -121.7314 37.3505 521 14.4 633 73 7.8 2.9 22 29.6 65 333 267 3500 3131 31 0 82 0.26 0.09 55 5 429
"540-4" -120.1846 34.5536 207 15.1 461 55 11.3 4.3 19.5 27.3 46 346 300 3685 3267 16 0 41 0.25 0.05 43 2 308
"55-3" -120.1784 34.5583 232 15.1 472 56 11.2 4.2 19.6 27.6 47 345 298 3683 3257 16 0 45 0.24 0.05 44 2 315
"61-10" -121.1785 37.7063 34 16.3 304 45 7.1 2.4 25.1 34.7 42 334 288 4174 3949 34 2 82 0.32 0.09 32 3 194
"66-11" -121.1842 37.6942 11 16.3 297 43 7.1 2.5 25.1 34.6 42 334 287 4188 3960 34 2 80 0.3 0.1 31 3 190
"70-8" -119.473 36.7472 125 17.1 356 55 7.5 2.4 27.1 36.5 48 333 282 4462 4179 32 1 84 0.22 0.05 43 2 223
"21-12" -119.4601 36.7566 130 17.1 364 56 7.5 2.4 27.1 36.5 48 333 282 4465 4182 32 1 84 0.22 0.05 44 2 228
"426-3" -118.668 35.2554 598 17 266 51 7.8 1.2 27.5 36.2 72 325 248 4426 3929 31 0 131 0.38 0.14 35 5 153
"480-12" -121.653 37.3383 1041 13.2 638 85 6.9 2.8 22.1 28 97 326 237 3097 2695 38 4 116 0.21 0.06 66 4 415
"482-10" -122.0687 40.3147 190 16.7 725 131 7.5 2.2 27 35.9 58 330 268 4313 3966 33 1 91 0.39 0.17 81 14 450
"189-16" -121.9942 40.3125 317 16.1 818 148 7.2 1.9 26.4 35.3 65 326 259 4135 3753 34 2 110 0.37 0.15 93 14 503
"272-3" -120.8478 37.6451 37 16.4 333 51 6.9 2.1 25.8 35.5 61 329 263 4208 3858 35 3 98 0.31 0.08 37 3 208
"274-1" -121.4027 36.7781 192 14.9 370 48 8.9 2.6 20.8 28.7 58 331 269 3657 3221 24 0 87 0.33 0.12 34 4 244
"350-3" -121.4017 36.7796 191 14.9 370 48 8.9 2.6 20.8 28.7 58 331 270 3659 3224 24 0 86 0.33 0.12 34 4 244
"349-10" -118.7154 34.0981 160 16.7 423 42 12.9 6.5 21.8 28.7 1 364 364 4281 4273 13 0 5 0.4 0.14 29 4 301
"560-5" -118.7172 34.096 164 16.7 424 42 12.9 6.5 21.8 28.7 2 364 364 4278 4262 13 0 5 0.4 0.14 29 4 302
"559-3" -118.5724 34.4016 392 17.2 429 52 10.7 3.3 24.8 34 59 336 283 4459 3916 17 0 63 0.37 0.14 37 5 291
"232-1" -118.5708 34.3988 421 17.1 442 54 10.6 3.2 24.8 34 60 335 284 4423 3882 18 0 66 0.38 0.13 38 5 300
"236-1" -122.9651 39.4485 557 13.2 996 116 5.8 -0.6 22.2 33.2 115 295 181 3134 2445 44 10 323 0.29 0.11 83 9 680
"522-3" -122.964 39.4485 557 13.3 995 116 5.8 -0.6 22.2 33.2 115 295 181 3137 2447 44 10 323 0.29 0.11 83 9 679
"528-6" -122.1382 40.1478 66 17 582 96 7.7 2.5 27.1 36.1 48 334 284 4428 4142 32 1 76 0.39 0.16 58 9 369
"491-7" -122.185 40.1938 91 16.9 591 97 7.6 2.5 27.1 36.1 50 333 282 4403 4103 32 1 79 0.41 0.17 58 10 376
"71-3" -120.7655 36.1541 440 15.1 339 45 7.5 0.2 23.9 35.3 98 312 210 3753 3066 33 1 231 0.41 0.1 31 3 224
"75-3" -118.7307 34.1564 294 16.6 474 48 12.1 5.2 22.6 30.9 22 355 342 4252 4032 14 0 23 0.37 0.12 34 4 336
"128-8" -118.7241 34.1636 327 16.6 486 50 11.9 5 22.8 31.2 28 350 329 4239 3948 14 0 27 0.39 0.14 35 5 344
"576-11" -118.619 34.9875 1747 10.7 490 80 3.9 -0.6 20.4 26.8 125 307 199 2392 2047 77 56 383 0.43 0.17 53 9 313
"569-4" -120.0381 34.6933 331 15.4 448 55 10.3 2.9 21.4 30.7 69 331 261 3819 3217 19 0 84 0.28 0.05 42 2 298
"470-1" -120.0402 34.7011 347 15.3 448 55 10.2 2.8 21.4 30.8 71 331 260 3798 3193 19 0 89 0.28 0.05 42 2 298
"95-1" -119.6689 37.2717 744 14.4 761 118 6.2 0 24.5 33.9 109 314 210 3521 2941 41 6 248 0.2 0.04 91 4 482
"652-12" -122.7135 39.0219 401 14.1 843 87 6.2 -0.4 23.4 34.2 109 300 189 3437 2742 40 6 281 0.28 0.1 63 6 591
"650-11" -123.3417 39.384 434 12.9 1296 147 6.7 0.7 20.3 30.6 106 296 181 2984 2285 37 3 225 0.28 0.09 109 10 885
"358-5" -123.3468 39.4108 418 13 1303 147 6.7 0.7 20.4 30.8 106 296 181 3002 2298 37 3 225 0.28 0.09 109 10 891
